customer_id,registration_date,country,age_group,gender,acquisition_channel,email_subscribed,total_orders,lifetime_value
1987,2025-02-26 17:44:21.717913,UK,55+,M,Email Marketing,True,6,332.77
1988,2025-03-17 17:44:21.717913,France,18-25,M,Organic Search,False,10,553.68
1989,2025-06-26 17:44:21.717913,UK,18-25,F,Affiliate,True,5,645.17
1990,2025-07-14 17:44:21.717913,Australia,26-35,F,Direct,True,3,286.46
1991,2025-05-31 17:44:21.717913,UK,46-55,F,Facebook Ads,False,4,544.39
1992,2025-03-23 17:44:21.717913,UK,18-25,F,Organic Search,False,8,182.9
1993,2025-07-09 17:44:21.717913,Australia,46-55,F,Email Marketing,True,5,93.7
1994,2025-05-25 17:44:21.717913,Germany,55+,F,Facebook Ads,True,4,335.5
1995,2025-03-26 17:44:21.717913,Australia,55+,F,Email Marketing,True,3,468.57
1996,2025-06-14 17:44:21.717913,Australia,36-45,M,Email Marketing,True,4,383.76
1997,2025-06-02 17:44:21.717913,Japan,26-35,F,Google Ads,True,5,652.83
1998,2025-06-20 17:44:21.717913,Germany,18-25,M,Affiliate,True,6,503.49
1999,2025-04-23 17:44:21.717913,Germany,36-45,M,Google Ads,True,4,526.81
2000,2025-08-03 17:44:21.717913,Japan,46-55,M,Direct,True,5,341.31
2001,2025-05-15 17:44:21.717913,UK,26-35,F,Google Ads,True,3,721.96
2002,2025-02-07 17:44:21.717913,Canada,46-55,M,Facebook Ads,True,3,538.12
2003,2025-05-18 17:44:21.717913,Australia,46-55,F,Email Marketing,False,3,549.16
2004,2025-04-04 17:44:21.717913,Canada,18-25,F,Affiliate,True,6,722.52
2005,2025-06-04 17:44:21.717913,Canada,46-55,M,Direct,True,3,618.98
2006,2025-07-19 17:44:21.717913,Germany,55+,F,Email Marketing,True,2,240.59
2007,2025-03-31 17:44:21.717913,France,26-35,F,Google Ads,True,4,464.63
2008,2025-05-29 17:44:21.717913,US,26-35,F,Organic Search,True,4,182.97
2009,2025-07-08 17:44:21.717913,UK,36-45,F,Facebook Ads,True,3,471.84
2010,2025-05-20 17:44:21.717913,UK,18-25,M,Organic Search,False,4,204.77
2011,2025-07-06 17:44:21.717913,Canada,26-35,F,Email Marketing,True,1,662.94
2012,2025-05-30 17:44:21.717913,Canada,18-25,Other,Direct,True,6,168.23
2013,2025-07-01 17:44:21.717913,US,55+,M,Affiliate,True,7,331.42
2014,2025-05-24 17:44:21.717913,France,46-55,F,Affiliate,False,6,286.96
2015,2025-05-27 17:44:21.717913,Germany,36-45,M,Email Marketing,True,3,257.21
2016,2025-07-13 17:44:21.717913,US,18-25,F,Organic Search,True,2,398.73
2017,2025-06-23 17:44:21.717913,Canada,46-55,F,Email Marketing,True,2,676.03
2018,2025-07-29 17:44:21.717913,UK,36-45,M,Facebook Ads,True,4,470.45
2019,2025-03-01 17:44:21.717913,US,46-55,M,Google Ads,True,1,375.38
2020,2025-06-28 17:44:21.717913,Germany,55+,M,Google Ads,False,4,461.33
2021,2025-03-02 17:44:21.717913,Australia,26-35,Other,Email Marketing,True,4,208.86
2022,2025-03-31 17:44:21.717913,US,36-45,M,Facebook Ads,True,3,417.82
2023,2025-02-11 17:44:21.717913,Germany,18-25,M,Email Marketing,True,6,305.71
2024,2025-07-30 17:44:21.717913,US,18-25,M,Organic Search,False,4,595.93
2025,2025-03-08 17:44:21.717913,Germany,46-55,F,Affiliate,True,3,462.18
2026,2025-02-06 17:44:21.717913,UK,26-35,F,Email Marketing,True,2,493.05
2027,2025-07-13 17:44:21.717913,US,26-35,F,Facebook Ads,True,5,313.41
2028,2025-02-12 17:44:21.717913,Australia,26-35,F,Affiliate,True,2,583.24
2029,2025-04-20 17:44:21.717913,Germany,26-35,F,Google Ads,False,3,766.01
2030,2025-06-01 17:44:21.717913,UK,26-35,F,Facebook Ads,True,8,81.67
2031,2025-07-20 17:44:21.717913,France,55+,F,Direct,True,3,330.91
2032,2025-06-10 17:44:21.717913,UK,36-45,M,Affiliate,False,2,85.56
2033,2025-02-16 17:44:21.717913,Australia,46-55,F,Direct,True,2,630.91
2034,2025-04-28 17:44:21.717913,UK,55+,F,Email Marketing,True,3,726.35
2035,2025-04-16 17:44:21.717913,Canada,46-55,Other,Direct,True,1,339.94
2036,2025-03-02 17:44:21.717913,US,55+,F,Organic Search,True,5,538.54
2037,2025-02-14 17:44:21.717913,Germany,18-25,F,Direct,False,6,647.69
2038,2025-04-20 17:44:21.717913,Australia,26-35,F,Affiliate,False,2,617.1
2039,2025-07-30 17:44:21.717913,Australia,26-35,F,Facebook Ads,True,3,707.1
2040,2025-03-25 17:44:21.717913,US,36-45,Other,Organic Search,False,6,351.28
2041,2025-03-18 17:44:21.717913,UK,46-55,Other,Direct,True,2,152.77
2042,2025-02-21 17:44:21.717913,US,46-55,M,Facebook Ads,True,8,169.35
2043,2025-03-08 17:44:21.717913,UK,46-55,Other,Organic Search,True,6,88.56
2044,2025-02-07 17:44:21.717913,Japan,36-45,F,Email Marketing,True,2,313.24
2045,2025-06-19 17:44:21.717913,Australia,26-35,F,Email Marketing,True,5,648.52
2046,2025-02-26 17:44:21.717913,Germany,36-45,M,Organic Search,True,7,488.77
2047,2025-02-11 17:44:21.717913,Canada,26-35,F,Direct,True,7,376.1
2048,2025-02-25 17:44:21.717913,Japan,55+,M,Affiliate,True,5,387.12
2049,2025-04-10 17:44:21.717913,Japan,55+,M,Email Marketing,True,4,610.23
2050,2025-04-17 17:44:21.717913,France,46-55,M,Direct,True,3,797.66
2051,2025-05-26 17:44:21.717913,France,46-55,F,Facebook Ads,False,1,318.22
2052,2025-07-04 17:44:21.717913,Australia,18-25,M,Email Marketing,True,2,309.91
2053,2025-06-03 17:44:21.717913,Canada,26-35,Other,Google Ads,True,5,638.8
2054,2025-07-21 17:44:21.717913,Australia,55+,F,Google Ads,True,4,381.78
2055,2025-06-04 17:44:21.717913,France,55+,M,Organic Search,True,7,145.13
2056,2025-07-17 17:44:21.717913,Australia,18-25,M,Organic Search,True,7,171.78
2057,2025-05-11 17:44:21.717913,Australia,46-55,F,Facebook Ads,True,3,778.2
2058,2025-06-22 17:44:21.717913,UK,46-55,F,Google Ads,False,2,441.7
2059,2025-04-11 17:44:21.717913,Canada,46-55,M,Organic Search,True,5,440.13
2060,2025-03-25 17:44:21.717913,US,36-45,M,Email Marketing,False,4,541.0
2061,2025-08-03 17:44:21.717913,Australia,46-55,F,Email Marketing,True,2,242.82
2062,2025-07-16 17:44:21.717913,Germany,26-35,F,Direct,True,3,631.38
2063,2025-05-03 17:44:21.717913,US,55+,F,Organic Search,False,3,733.67
2064,2025-05-07 17:44:21.717913,Germany,26-35,M,Facebook Ads,True,2,118.47
2065,2025-07-03 17:44:21.717913,Canada,26-35,M,Email Marketing,True,4,420.17
2066,2025-06-21 17:44:21.717913,US,55+,Other,Organic Search,True,2,635.49
2067,2025-06-07 17:44:21.717913,Canada,36-45,M,Facebook Ads,True,4,603.7
2068,2025-04-12 17:44:21.717913,Japan,55+,M,Direct,True,6,484.01
2069,2025-05-04 17:44:21.717913,Germany,55+,F,Direct,False,3,744.54
2070,2025-04-10 17:44:21.717913,UK,46-55,F,Email Marketing,True,3,630.46
2071,2025-03-01 17:44:21.717913,US,18-25,F,Organic Search,True,7,700.76
2072,2025-03-28 17:44:21.717913,France,46-55,F,Affiliate,False,4,682.64
2073,2025-03-03 17:44:21.717913,France,18-25,M,Affiliate,True,3,430.38
2074,2025-07-24 17:44:21.717913,Canada,26-35,F,Organic Search,False,6,502.94
2075,2025-04-05 17:44:21.717913,Japan,36-45,F,Direct,True,8,619.64
2076,2025-02-13 17:44:21.717913,Japan,36-45,F,Direct,True,4,256.65
2077,2025-03-13 17:44:21.717913,France,46-55,F,Google Ads,True,6,734.65
2078,2025-05-05 17:44:21.717913,Japan,36-45,F,Affiliate,False,4,395.97
2079,2025-02-08 17:44:21.717913,France,55+,F,Direct,True,4,275.66
2080,2025-05-16 17:44:21.717913,Australia,46-55,M,Organic Search,True,4,73.91
2081,2025-07-04 17:44:21.717913,France,36-45,M,Google Ads,True,3,732.82
2082,2025-04-05 17:44:21.717913,Japan,55+,F,Email Marketing,True,6,490.64
2083,2025-03-21 17:44:21.717913,Australia,46-55,M,Facebook Ads,True,4,580.0
2084,2025-02-26 17:44:21.717913,Australia,36-45,F,Direct,False,4,633.21
2085,2025-07-10 17:44:21.717913,Canada,18-25,F,Organic Search,True,2,656.25
2086,2025-02-19 17:44:21.717913,Germany,36-45,F,Organic Search,False,4,247.17
2087,2025-07-20 17:44:21.717913,US,55+,Other,Organic Search,False,5,451.16
2088,2025-02-06 17:44:21.717913,France,46-55,M,Google Ads,True,3,675.75
2089,2025-03-17 17:44:21.717913,Germany,55+,M,Google Ads,False,5,765.9
2090,2025-02-15 17:44:21.717913,Australia,55+,M,Facebook Ads,True,4,797.38
2091,2025-02-22 17:44:21.717913,Japan,55+,F,Google Ads,True,5,222.28
2092,2025-02-26 17:44:21.717913,US,46-55,F,Affiliate,False,5,774.54
2093,2025-04-14 17:44:21.717913,Germany,36-45,M,Affiliate,True,4,105.54
2094,2025-07-04 17:44:21.717913,US,18-25,M,Affiliate,True,4,611.5
2095,2025-04-07 17:44:21.717913,Canada,18-25,F,Google Ads,False,6,708.29
2096,2025-03-10 17:44:21.717913,Australia,26-35,F,Google Ads,False,4,636.46
2097,2025-07-29 17:44:21.717913,Germany,18-25,F,Direct,True,8,668.97
2098,2025-03-25 17:44:21.717913,UK,18-25,M,Organic Search,True,3,283.06
2099,2025-08-03 17:44:21.717913,Germany,18-25,F,Google Ads,True,6,134.04
2100,2025-07-01 17:44:21.717913,Japan,26-35,M,Direct,False,3,214.63
2101,2025-07-09 17:44:21.717913,UK,26-35,F,Facebook Ads,False,2,796.27
2102,2025-07-30 17:44:21.717913,France,46-55,M,Affiliate,True,4,724.58
2103,2025-03-04 17:44:21.717913,Germany,55+,F,Email Marketing,False,4,656.22
2104,2025-02-11 17:44:21.717913,Australia,36-45,F,Organic Search,True,4,674.23
2105,2025-05-25 17:44:21.717913,Canada,26-35,M,Facebook Ads,True,4,301.87
2106,2025-03-16 17:44:21.717913,Germany,26-35,F,Direct,False,3,425.58
2107,2025-06-15 17:44:21.717913,France,36-45,Other,Affiliate,True,2,532.19
2108,2025-07-25 17:44:21.717913,Japan,46-55,F,Facebook Ads,True,2,337.54
2109,2025-03-13 17:44:21.717913,Australia,36-45,F,Facebook Ads,True,4,795.83
2110,2025-02-12 17:44:21.717913,Canada,18-25,Other,Facebook Ads,False,6,487.74
2111,2025-03-21 17:44:21.717913,France,55+,M,Affiliate,True,7,198.22
2112,2025-04-09 17:44:21.717913,Germany,18-25,M,Organic Search,False,4,323.21
2113,2025-03-08 17:44:21.717913,US,26-35,M,Organic Search,True,2,751.83
2114,2025-07-29 17:44:21.717913,Japan,46-55,M,Affiliate,False,4,325.34
2115,2025-05-13 17:44:21.717913,Canada,18-25,F,Google Ads,True,2,634.79
2116,2025-04-08 17:44:21.717913,UK,36-45,F,Facebook Ads,True,5,492.74
2117,2025-05-18 17:44:21.717913,Japan,46-55,F,Direct,True,1,675.62
2118,2025-04-06 17:44:21.717913,US,26-35,M,Affiliate,True,3,380.02
2119,2025-04-03 17:44:21.717913,Canada,55+,F,Email Marketing,False,5,139.4
2120,2025-05-23 17:44:21.717913,UK,55+,F,Affiliate,True,5,147.4
2121,2025-03-09 17:44:21.717913,Japan,55+,F,Facebook Ads,True,4,717.84
2122,2025-04-25 17:44:21.717913,Germany,46-55,F,Organic Search,True,3,421.03
2123,2025-07-12 17:44:21.717913,France,36-45,F,Email Marketing,True,5,775.18
2124,2025-06-05 17:44:21.717913,France,18-25,F,Organic Search,True,7,322.98
2125,2025-07-29 17:44:21.717913,France,46-55,Other,Organic Search,True,3,308.87
2126,2025-07-16 17:44:21.717913,Japan,18-25,M,Affiliate,False,4,600.9
2127,2025-06-30 17:44:21.717913,US,18-25,M,Google Ads,True,7,427.23
2128,2025-06-06 17:44:21.717913,Canada,36-45,M,Google Ads,True,2,713.07
2129,2025-07-16 17:44:21.717913,France,55+,F,Facebook Ads,True,3,60.27
2130,2025-03-02 17:44:21.717913,Australia,18-25,F,Email Marketing,True,3,576.52
2131,2025-06-22 17:44:21.717913,Canada,46-55,M,Affiliate,True,2,364.1
2132,2025-07-22 17:44:21.717913,Japan,55+,M,Organic Search,False,2,591.1
2133,2025-04-18 17:44:21.717913,Germany,26-35,F,Direct,False,4,378.73
2134,2025-02-12 17:44:21.717913,US,18-25,M,Organic Search,False,3,98.25
2135,2025-05-21 17:44:21.717913,Japan,46-55,M,Facebook Ads,False,2,537.04
2136,2025-04-09 17:44:21.717913,France,18-25,M,Affiliate,False,3,432.11
2137,2025-07-10 17:44:21.717913,Germany,26-35,M,Google Ads,True,1,584.52
2138,2025-07-09 17:44:21.717913,US,46-55,F,Direct,True,4,172.42
2139,2025-07-21 17:44:21.717913,France,55+,F,Direct,False,4,55.48
2140,2025-06-21 17:44:21.717913,France,36-45,M,Google Ads,True,3,334.71
2141,2025-03-04 17:44:21.717913,US,36-45,F,Email Marketing,True,3,739.94
2142,2025-05-17 17:44:21.717913,Australia,46-55,M,Direct,True,5,260.9
2143,2025-02-13 17:44:21.717913,France,46-55,Other,Facebook Ads,False,2,568.02
2144,2025-04-12 17:44:21.717913,UK,55+,F,Organic Search,True,2,764.68
2145,2025-03-13 17:44:21.717913,France,55+,F,Organic Search,True,4,76.89
2146,2025-07-20 17:44:21.717913,Australia,36-45,F,Direct,True,4,400.6
2147,2025-05-17 17:44:21.717913,Canada,26-35,F,Facebook Ads,False,3,409.97
2148,2025-03-25 17:44:21.717913,Canada,18-25,M,Email Marketing,True,4,743.48
2149,2025-05-13 17:44:21.717913,Japan,26-35,M,Facebook Ads,True,6,545.83
2150,2025-05-30 17:44:21.717913,Germany,36-45,M,Organic Search,True,4,396.81
2151,2025-06-29 17:44:21.717913,Canada,26-35,Other,Email Marketing,False,6,117.93
2152,2025-06-08 17:44:21.717913,France,55+,M,Email Marketing,True,5,82.26
2153,2025-05-16 17:44:21.717913,UK,36-45,M,Organic Search,True,2,254.8
2154,2025-02-26 17:44:21.717913,Canada,55+,F,Google Ads,True,3,590.01
2155,2025-02-27 17:44:21.717913,Australia,26-35,M,Google Ads,False,7,681.65
2156,2025-02-20 17:44:21.717913,UK,55+,F,Affiliate,False,5,740.56
2157,2025-06-11 17:44:21.717913,France,55+,M,Affiliate,True,5,681.37
2158,2025-05-31 17:44:21.717913,UK,26-35,Other,Google Ads,True,5,683.07
2159,2025-03-28 17:44:21.717913,UK,55+,F,Organic Search,True,4,221.04
2160,2025-05-30 17:44:21.717913,Japan,46-55,M,Affiliate,True,2,504.75
2161,2025-05-04 17:44:21.717913,Germany,26-35,M,Facebook Ads,True,4,753.55
2162,2025-07-31 17:44:21.717913,UK,46-55,F,Direct,True,2,606.66
2163,2025-03-01 17:44:21.717913,Australia,18-25,M,Affiliate,True,2,315.28
2164,2025-02-13 17:44:21.717913,Canada,36-45,M,Facebook Ads,True,7,153.3
2165,2025-03-22 17:44:21.717913,Canada,46-55,M,Organic Search,True,3,453.88
2166,2025-05-29 17:44:21.717913,Canada,46-55,M,Email Marketing,True,3,743.47
2167,2025-05-29 17:44:21.717913,Japan,46-55,F,Email Marketing,True,3,659.13
2168,2025-04-28 17:44:21.717913,UK,18-25,F,Affiliate,True,2,573.75
2169,2025-05-03 17:44:21.717913,UK,18-25,Other,Google Ads,True,4,582.54
2170,2025-05-31 17:44:21.717913,UK,18-25,F,Direct,False,2,143.72
2171,2025-02-23 17:44:21.717913,Germany,55+,M,Google Ads,True,6,527.26
2172,2025-06-15 17:44:21.717913,UK,46-55,F,Direct,False,3,343.28
2173,2025-07-31 17:44:21.717913,US,46-55,M,Organic Search,False,7,363.56
2174,2025-06-04 17:44:21.717913,Germany,46-55,M,Affiliate,True,7,617.94
2175,2025-03-04 17:44:21.717913,UK,55+,F,Organic Search,True,2,81.36
2176,2025-07-21 17:44:21.717913,Japan,26-35,M,Email Marketing,True,2,125.1
2177,2025-04-24 17:44:21.717913,UK,36-45,F,Google Ads,False,4,558.82
2178,2025-07-12 17:44:21.717913,France,46-55,M,Organic Search,True,2,254.57
2179,2025-02-07 17:44:21.717913,UK,26-35,M,Organic Search,True,3,548.79
2180,2025-03-01 17:44:21.717913,Australia,46-55,F,Google Ads,True,7,127.31
2181,2025-03-16 17:44:21.717913,France,26-35,F,Affiliate,True,6,416.37
2182,2025-07-13 17:44:21.717913,US,55+,F,Organic Search,True,2,637.54
2183,2025-06-09 17:44:21.717913,Australia,46-55,M,Email Marketing,False,2,518.87
2184,2025-07-23 17:44:21.717913,France,18-25,M,Direct,True,2,156.11
2185,2025-04-18 17:44:21.717913,Germany,18-25,F,Organic Search,True,2,237.36
2186,2025-03-29 17:44:21.717913,France,26-35,F,Direct,True,3,243.49
2187,2025-05-12 17:44:21.717913,Canada,55+,F,Affiliate,True,6,335.7
2188,2025-02-20 17:44:21.717913,Australia,26-35,F,Google Ads,True,4,52.87
2189,2025-07-18 17:44:21.717913,US,55+,F,Organic Search,True,5,154.54
2190,2025-04-10 17:44:21.717913,US,36-45,F,Google Ads,True,4,583.95
2191,2025-05-03 17:44:21.717913,Australia,36-45,M,Organic Search,False,2,253.19
2192,2025-04-30 17:44:21.717913,Canada,55+,F,Email Marketing,True,4,506.52
2193,2025-05-08 17:44:21.717913,Germany,36-45,M,Affiliate,True,6,362.24
2194,2025-03-04 17:44:21.717913,UK,18-25,F,Direct,True,2,572.62
2195,2025-05-29 17:44:21.717913,Germany,36-45,M,Organic Search,True,4,791.29
2196,2025-07-29 17:44:21.717913,Australia,36-45,M,Organic Search,True,1,111.24
2197,2025-08-01 17:44:21.717913,Canada,55+,F,Organic Search,False,9,327.89
2198,2025-03-15 17:44:21.717913,Germany,46-55,F,Google Ads,True,4,631.97
2199,2025-08-01 17:44:21.717913,France,55+,M,Facebook Ads,False,3,481.04
2200,2025-04-10 17:44:21.717913,Japan,18-25,M,Direct,True,3,109.26
2201,2025-04-04 17:44:21.717913,Japan,55+,M,Email Marketing,True,1,125.85
2202,2025-04-17 17:44:21.717913,France,26-35,F,Email Marketing,True,2,413.45
2203,2025-06-23 17:44:21.717913,France,36-45,M,Affiliate,True,3,457.33
2204,2025-07-07 17:44:21.717913,Germany,46-55,F,Organic Search,True,1,257.02
2205,2025-05-27 17:44:21.717913,Japan,46-55,F,Affiliate,False,4,340.38
2206,2025-06-19 17:44:21.717913,Germany,46-55,F,Google Ads,True,5,331.59
2207,2025-06-23 17:44:21.717913,France,26-35,F,Direct,True,3,435.13
2208,2025-07-12 17:44:21.717913,US,36-45,F,Direct,True,5,85.04
2209,2025-07-11 17:44:21.717913,UK,36-45,F,Affiliate,True,6,655.32
2210,2025-07-07 17:44:21.717913,Japan,26-35,M,Organic Search,True,2,470.37
2211,2025-07-15 17:44:21.717913,Canada,46-55,Other,Facebook Ads,True,4,240.37
2212,2025-06-29 17:44:21.717913,Germany,18-25,M,Direct,True,6,700.32
2213,2025-06-30 17:44:21.717913,France,36-45,M,Organic Search,True,4,294.67
2214,2025-07-10 17:44:21.717913,UK,26-35,M,Affiliate,True,4,472.62
2215,2025-05-17 17:44:21.717913,Japan,26-35,F,Google Ads,True,1,513.82
2216,2025-06-13 17:44:21.717913,France,36-45,F,Facebook Ads,True,2,99.99
2217,2025-02-21 17:44:21.717913,Australia,46-55,M,Organic Search,False,4,571.61
2218,2025-04-26 17:44:21.717913,Japan,26-35,M,Facebook Ads,True,6,199.73
2219,2025-02-28 17:44:21.717913,US,36-45,F,Affiliate,True,3,392.87
2220,2025-04-13 17:44:21.717913,Japan,46-55,M,Direct,True,5,352.1
2221,2025-07-17 17:44:21.717913,Germany,36-45,F,Google Ads,True,4,182.84
2222,2025-05-07 17:44:21.717913,UK,18-25,F,Facebook Ads,False,2,177.22
2223,2025-02-25 17:44:21.717913,Canada,18-25,Other,Email Marketing,True,9,115.87
2224,2025-03-11 17:44:21.717913,Australia,26-35,F,Facebook Ads,True,5,310.66
2225,2025-06-28 17:44:21.717913,US,26-35,F,Email Marketing,True,5,361.32
2226,2025-05-04 17:44:21.717913,Germany,36-45,F,Direct,True,4,624.75
2227,2025-07-05 17:44:21.717913,US,55+,F,Organic Search,False,4,730.42
2228,2025-03-12 17:44:21.717913,Canada,18-25,F,Organic Search,True,2,53.85
2229,2025-06-17 17:44:21.717913,Canada,36-45,M,Facebook Ads,True,5,492.56
2230,2025-03-25 17:44:21.717913,France,26-35,M,Direct,False,6,636.6
2231,2025-07-22 17:44:21.717913,US,18-25,F,Google Ads,False,6,722.43
2232,2025-04-26 17:44:21.717913,Germany,18-25,M,Google Ads,True,3,461.54
2233,2025-02-16 17:44:21.717913,France,26-35,M,Email Marketing,True,4,271.88
2234,2025-06-15 17:44:21.717913,Japan,36-45,M,Email Marketing,False,1,170.61
2235,2025-05-24 17:44:21.717913,Japan,36-45,F,Direct,True,5,403.56
2236,2025-04-16 17:44:21.717913,US,18-25,M,Organic Search,True,5,94.33
2237,2025-08-01 17:44:21.717913,France,55+,F,Facebook Ads,True,2,388.58
2238,2025-03-10 17:44:21.717913,Germany,55+,M,Google Ads,False,3,525.89
2239,2025-03-22 17:44:21.717913,Canada,55+,M,Email Marketing,True,2,575.12
2240,2025-06-05 17:44:21.717913,Australia,26-35,M,Google Ads,True,3,253.49
2241,2025-06-04 17:44:21.717913,UK,55+,F,Email Marketing,True,3,69.66
2242,2025-05-21 17:44:21.717913,Germany,26-35,M,Google Ads,True,5,677.94
2243,2025-06-24 17:44:21.717913,US,36-45,M,Email Marketing,True,6,269.92
2244,2025-07-11 17:44:21.717913,Australia,26-35,F,Affiliate,False,4,554.07
2245,2025-04-02 17:44:21.717913,UK,18-25,M,Organic Search,True,4,690.14
2246,2025-07-27 17:44:21.717913,Australia,26-35,M,Facebook Ads,False,2,312.97
2247,2025-03-25 17:44:21.717913,US,55+,F,Email Marketing,True,5,382.63
2248,2025-03-10 17:44:21.717913,US,26-35,F,Organic Search,True,5,765.85
2249,2025-03-14 17:44:21.717913,US,36-45,F,Facebook Ads,True,2,791.92
2250,2025-06-03 17:44:21.717913,Australia,36-45,M,Google Ads,True,6,526.16
2251,2025-04-16 17:44:21.717913,Canada,26-35,Other,Direct,False,2,390.97
2252,2025-03-07 17:44:21.717913,US,26-35,F,Email Marketing,True,2,286.11
2253,2025-04-18 17:44:21.717913,UK,26-35,M,Affiliate,True,4,358.25
2254,2025-05-16 17:44:21.717913,UK,36-45,M,Google Ads,True,4,185.98
2255,2025-04-07 17:44:21.717913,UK,46-55,M,Organic Search,True,5,163.53
2256,2025-07-26 17:44:21.717913,UK,18-25,F,Organic Search,True,2,473.09
2257,2025-02-17 17:44:21.717913,Canada,18-25,M,Organic Search,True,2,629.67
2258,2025-03-25 17:44:21.717913,Japan,55+,F,Google Ads,False,6,787.41
2259,2025-06-04 17:44:21.717913,Canada,26-35,F,Organic Search,True,6,628.36
2260,2025-03-22 17:44:21.717913,France,26-35,M,Organic Search,True,4,698.98
2261,2025-02-06 17:44:21.717913,France,26-35,F,Organic Search,True,5,357.32
2262,2025-03-14 17:44:21.717913,France,26-35,M,Google Ads,True,2,148.88
2263,2025-06-10 17:44:21.717913,Australia,26-35,F,Organic Search,False,2,495.71
2264,2025-02-13 17:44:21.717913,US,55+,M,Organic Search,True,3,168.33
2265,2025-07-10 17:44:21.717913,Canada,55+,M,Google Ads,True,6,395.86
2266,2025-02-16 17:44:21.717913,Germany,18-25,M,Email Marketing,True,3,470.33
2267,2025-05-10 17:44:21.717913,US,46-55,F,Organic Search,True,4,132.28
2268,2025-03-03 17:44:21.717913,US,26-35,F,Google Ads,True,2,558.8
2269,2025-08-02 17:44:21.717913,US,46-55,Other,Affiliate,True,3,348.88
2270,2025-07-08 17:44:21.717913,Australia,36-45,M,Direct,True,5,711.21
2271,2025-05-12 17:44:21.717913,Australia,46-55,F,Organic Search,True,3,741.15
2272,2025-03-16 17:44:21.717913,UK,18-25,M,Facebook Ads,True,5,116.54
2273,2025-02-10 17:44:21.717913,UK,55+,M,Affiliate,True,2,192.8
2274,2025-06-27 17:44:21.717913,Australia,55+,F,Google Ads,False,3,657.87
2275,2025-03-15 17:44:21.717913,Canada,18-25,M,Direct,True,3,531.23
2276,2025-05-08 17:44:21.717913,Japan,55+,M,Facebook Ads,True,5,265.93
2277,2025-02-14 17:44:21.717913,Japan,55+,M,Organic Search,True,4,231.86
2278,2025-03-22 17:44:21.717913,Canada,36-45,F,Direct,True,4,708.73
2279,2025-03-09 17:44:21.717913,US,26-35,M,Email Marketing,False,6,625.41
2280,2025-04-04 17:44:21.717913,Germany,26-35,M,Direct,False,2,469.26
2281,2025-04-01 17:44:21.717913,UK,36-45,Other,Facebook Ads,True,3,701.1
2282,2025-03-10 17:44:21.717913,Germany,36-45,M,Direct,True,5,240.82
2283,2025-06-26 17:44:21.717913,US,36-45,F,Email Marketing,True,4,302.94
2284,2025-04-21 17:44:21.717913,Australia,26-35,M,Google Ads,True,4,147.43
2285,2025-05-28 17:44:21.717913,US,18-25,M,Organic Search,True,4,669.5
2286,2025-03-27 17:44:21.717913,UK,18-25,F,Organic Search,True,4,342.9
2287,2025-03-11 17:44:21.717913,France,26-35,M,Google Ads,True,2,117.11
2288,2025-07-15 17:44:21.717913,Japan,26-35,M,Organic Search,True,3,371.5
2289,2025-04-05 17:44:21.717913,UK,26-35,F,Email Marketing,True,2,513.12
2290,2025-06-24 17:44:21.717913,US,36-45,F,Affiliate,True,5,731.02
2291,2025-07-26 17:44:21.717913,Japan,26-35,M,Google Ads,True,7,144.97
2292,2025-05-03 17:44:21.717913,UK,18-25,M,Google Ads,False,6,352.4
2293,2025-06-06 17:44:21.717913,France,46-55,F,Direct,True,5,489.1
2294,2025-04-15 17:44:21.717913,France,36-45,M,Affiliate,False,3,207.07
2295,2025-03-08 17:44:21.717913,France,18-25,F,Affiliate,False,5,591.22
2296,2025-03-16 17:44:21.717913,Canada,46-55,M,Affiliate,True,2,519.05
2297,2025-07-24 17:44:21.717913,France,18-25,M,Organic Search,True,3,249.82
2298,2025-05-08 17:44:21.717913,France,46-55,M,Affiliate,True,2,614.46
2299,2025-05-06 17:44:21.717913,UK,26-35,M,Email Marketing,False,8,371.5
2300,2025-04-10 17:44:21.717913,US,55+,F,Affiliate,True,4,742.09
2301,2025-07-11 17:44:21.717913,Japan,18-25,M,Affiliate,True,3,464.2
2302,2025-06-27 17:44:21.717913,Australia,36-45,F,Organic Search,True,4,620.98
2303,2025-04-26 17:44:21.717913,Japan,18-25,M,Facebook Ads,True,4,669.07
2304,2025-05-21 17:44:21.717913,Australia,18-25,M,Google Ads,True,5,672.69
2305,2025-02-07 17:44:21.717913,UK,55+,M,Google Ads,False,3,384.18
2306,2025-08-01 17:44:21.717913,Australia,26-35,F,Facebook Ads,True,2,433.04
2307,2025-04-15 17:44:21.717913,Germany,36-45,M,Direct,False,4,767.84
2308,2025-03-29 17:44:21.717913,US,26-35,M,Facebook Ads,False,7,260.82
2309,2025-04-20 17:44:21.717913,UK,55+,M,Facebook Ads,True,3,580.73
2310,2025-07-11 17:44:21.717913,France,55+,M,Direct,False,2,539.48
2311,2025-07-07 17:44:21.717913,US,46-55,F,Facebook Ads,True,5,618.81
2312,2025-02-20 17:44:21.717913,Japan,55+,M,Facebook Ads,False,8,377.97
2313,2025-02-13 17:44:21.717913,Germany,46-55,M,Google Ads,True,3,580.29
2314,2025-03-25 17:44:21.717913,Canada,18-25,F,Organic Search,True,3,385.13
2315,2025-03-09 17:44:21.717913,Canada,18-25,F,Facebook Ads,True,3,180.97
2316,2025-05-27 17:44:21.717913,US,18-25,F,Email Marketing,False,7,510.59
